Date,iShares MSCI UK ETF,FTSE All-Share Index,FTSE 250 Index,FTSE 100 Index,UK_CPI,UK_Ind_Production,UK_GDP,UK_CPI_YoY,UK_Ind_Prod_YoY,UK_GDP_YoY,Is_Holiday
2011-06-30,0.014814997333086,0.0146360384529578,0.011424486614020957,0.015317656303364124,93.5,91.10058,414040.0,0.03658536585365857,-0.04840486093846952,-0.005956482386242246,False
2011-07-01,0.010106394171748523,0.007624230684479372,0.008907307247151053,0.00741705903869283,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-04,0.0,0.004682153142602452,0.00514937343801547,0.004624561123198534,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-05,0.0,0.0014194693534954617,0.0035613550013697814,0.0010801828001660851,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-06,-0.002779280241451576,-0.0030514954536302596,-0.0011280151227517354,-0.003502672253693606,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-07,0.005016911777633748,0.007760866828261603,0.002975643050340926,0.008612536632888856,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-08,-0.004991868016191003,-0.010040951471121162,-0.007684215840235931,-0.010570475170568971,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-11,-0.025640943233105395,-0.010936963548068057,-0.016083764562240477,-0.010249374243453846,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-12,-0.01029738560125859,-0.009901977098871528,-0.008594171154459818,-0.010153172996265614,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-13,0.014450745514020813,0.006164796401630479,0.005535761191416189,0.00637244885734356,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-14,-0.0051280118735650415,-0.009455424884670882,-0.006467895895892917,-0.010056871076436824,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-15,0.002290702090235408,-0.0006398611292255385,-0.0016827125375902252,-0.0005643585920129812,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-18,-0.011999645333543918,-0.01585942869117085,-0.0186433755270613,-0.015555279632229468,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-19,0.010988724292654517,0.0063793052327636435,0.005603895542255266,0.006466450524175826,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-20,0.010869575762420647,0.010516080760910151,0.009411304449355562,0.011018964540155496,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-21,0.019807572177708233,0.0066632956376679875,0.00044440416292790275,0.007875243293994139,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-22,0.003329508194561459,0.006518139755377295,0.00970381127727915,0.005949270027836739,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-25,-0.006083904684242691,-0.0018003271640467666,-0.0028848345590589686,-0.0016344052759056371,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-26,0.01001659949172895,0.0007589995176267017,0.00022909803564807873,0.0007426443842586394,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-27,-0.02314018514502625,-0.01204156169161763,-0.01175687140827153,-0.012327789812044188,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-28,0.0022558180929714844,0.0019520901285563497,-0.0029784808884092406,0.0028344256700902903,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-07-29,-0.0016878886190099252,-0.009142262916324362,-0.005466786230195919,-0.009875365741200293,93.5,90.78462,418119.0,0.03888888888888897,-0.04328529102279899,0.0038365412548226896,False
2011-08-01,-0.006200982020507451,-0.007141429099078667,-0.009444136829158012,-0.007016145893246839,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-02,-0.02495734986652831,-0.01138325067895396,-0.0222319663222057,-0.009697977443036132,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-03,0.0029083274586716445,-0.022621276707671667,-0.017339077880438758,-0.023415624061001727,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-04,-0.07018537344454456,-0.03462256859732382,-0.03856438752334912,-0.034273417914540194,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-05,0.009981260408386428,-0.02687950368152292,-0.024360018306967657,-0.02709018839085564,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-08,-0.0778259159046174,-0.035058142725380326,-0.04374044918221609,-0.03392414713169434,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-09,0.07099830703011278,0.019011475277975753,0.023169742445751318,0.018918899653531218,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-10,-0.061288382128230734,-0.028330180518023163,-0.019771071800208095,-0.030532964822742925,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-11,0.05729530081236156,0.029946704945158942,0.02514409011348695,0.031075172412851515,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-12,0.02016356274161546,0.029865984927045508,0.028837086741250406,0.03044863276894283,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-15,0.021000697177687266,0.006346325793251006,0.009557059369228238,0.0057518980556861,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-16,-0.010284420950927298,-0.0003739331712956373,-0.011308571334786577,0.0013082644698239054,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-17,0.006112376806345354,-0.0047584550607430165,-0.004158364677299797,-0.004852919129103017,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-18,-0.04556483488677798,-0.04483790308065316,-0.04910604047779554,-0.04490207404133506,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-19,-0.019732806966828886,-0.010090738126778853,-0.010253400938610047,-0.010093945377936064,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-22,0.013636730527840424,0.01042296437587198,0.00980625253794587,0.010811776327502631,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-23,0.03074932697247501,0.006615949222342765,0.006829139710731402,0.00669246147692415,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-24,0.0006215156339060002,0.014264762520933782,0.012043821842615765,0.014914025316108637,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-25,-0.03229821214319417,-0.012530313377685953,-0.0020115538893964446,-0.014368275627778426,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-26,0.012195350260804094,-0.0006415785984622557,-0.0024248887683135933,-0.00023390604152284666,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-29,0.025998674967850022,0.0,0.0,0.0,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-30,-0.004326513868478821,0.02641602028411283,0.02461719854293687,0.027057115267558052,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-08-31,0.016759669507717456,0.024368251760379378,0.027598815792145626,0.023876819713412933,93.9,90.78462,418119.0,0.03871681415929196,-0.04222226043666666,0.009851705149261036,False
2011-09-01,-0.006105121137529923,0.004320676453237304,0.004835635164079033,0.004486086812957701,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-02,-0.017198822433103556,-0.022388533226693985,-0.018512197290594834,-0.02338202719207516,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-05,0.0,-0.034331732892934785,-0.02860036515027453,-0.03578985305059523,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-06,-0.02375002159507189,0.008665887019724261,-0.0012791835227914383,0.010621978206002414,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-07,0.028169000322551208,0.030012091034257393,0.024833148435615904,0.03137610516151401,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-08,-0.012453217412900286,0.004041914630826593,0.0042436326350687725,0.004098786200734672,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-09,-0.02648178282799607,-0.022835748446080162,-0.020617189106095446,-0.023537508300845444,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-12,0.0006477903900548032,-0.016412129698978317,-0.01651009510887602,-0.016319269463035746,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-13,0.0006472612682129064,0.007858398424872126,0.002734410266788556,0.008714072477438162,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-14,0.016817688013240017,0.009888085115405065,0.009669345529171425,0.010184990685069728,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-15,0.018447747939786208,0.020999683016172277,0.021389132301949054,0.021140233403481812,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-16,0.0006245153412469673,0.006213696076925901,0.01008326051435704,0.005789208870023321,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-19,-0.027465653245955735,-0.019937852081639562,-0.019102068581502762,-0.02026671013089021,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-20,0.010269442104875903,0.017924288706557157,0.007781758664092253,0.019792397848391152,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-21,-0.03684873347057105,-0.012560136238035757,-0.0041324341801245446,-0.014038870598054198,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-22,-0.03759898000868933,-0.044898703054364275,-0.03679136911284819,-0.04666814334107405,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-23,0.008224733921221583,0.0030277892719816624,-0.007362216571648594,0.004998354995066956,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-26,0.023793441862840492,0.0039893644209956225,0.0024145683166929555,0.004460428382297987,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-27,0.023240583669220438,0.038320986804079915,0.029260448852301835,0.04022089032898202,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-28,-0.02206378530991382,-0.013470780427491502,-0.008728996205455086,-0.014450047900278151,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-29,0.011944259522076672,-0.004145612153064193,-0.005299510322794743,-0.0039865632818608665,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-09-30,-0.03147522294611349,-0.013403034217110976,-0.01663408035401337,-0.013142666112689882,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-03,-0.019634529611616047,-0.009783818386842169,-0.007006617360840739,-0.01033440577166811,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-04,0.01312155860801223,-0.026856482097706635,-0.03330043605090793,-0.02582998673160275,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-05,0.019086697468666536,0.02913810483341761,0.015054202588819399,0.03191495350000895,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-06,0.03411366639477009,0.036097029652648605,0.03352910922428909,0.037062365672897224,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-07,0.0012934658038881164,0.0027901835666870323,0.0070182223334438465,0.002286791167178004,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-10,0.0342379330229754,0.0179123761724862,0.018357080205613663,0.018026190635558326,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-11,-0.007495243313655475,-0.000294567961581782,0.0014101259232914831,-0.0006111881251157358,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-12,0.013845015863658272,0.009478514589138731,0.016238185440620168,0.008543767760679,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-13,0.00248287111565193,-0.0072574902229655125,-0.00867248062015502,-0.007056470969526107,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-14,0.01609916379271592,0.01143727016678553,0.010556668784516887,0.011659325820521538,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-17,-0.0201099620163534,-0.005629174606965992,-0.008521507895245972,-0.005433138365620871,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-18,0.011816039238168097,-0.005251030575890936,-0.006975337281984961,-0.004837547045802859,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-19,-0.013521657478165583,0.007031216575276833,0.005196967455465273,0.00741166981739716,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-20,0.007476564022134147,-0.012035397153683736,-0.011796575149682242,-0.012072251112283272,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-21,0.02350022600303925,0.01858639162434872,0.015270385674159614,0.019313981508298994,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-24,0.013897440516280168,0.01188185024819588,0.01983338457698114,0.010822216595921752,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-25,-0.01251472842646184,-0.004008475125074518,-0.003887556740176046,-0.004073484122212756,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-26,0.01629429827488038,0.004263269186553176,-0.0005753519020418318,0.005013156332006163,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-27,0.0391922268291931,0.028873764277561387,0.029829924241075556,0.028920190831687176,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-28,-0.0085713967317389,-0.0011545640016130676,0.0037080679205585554,-0.002030104268876176,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-10-31,-0.0386167589766967,-0.027364981237191666,-0.02723444734579239,-0.02770860274774012,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.009851705149261036,False
2011-11-01,-0.02517982393267193,-0.02282532048970809,-0.029781442228385524,-0.02211321621465001,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-02,0.01414561705721562,0.010999584825756914,0.008271429754172832,0.011527962017526594,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-03,0.02546962795252239,0.011361054737648368,0.015119443316423897,0.01121423732332727,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-04,-0.004139539734687614,-0.002984176408650119,-0.0018161751823612127,-0.003317928090690536,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-07,-0.0005939360518780745,-0.0036492295266684627,-0.008240398446682895,-0.0029672148728950853,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-08,0.01960791031132758,0.01022720247733755,0.01136646610966463,0.010252595267921105,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-09,-0.05652678084193974,-0.018420615210912428,-0.01443469492977223,-0.019201391355598174,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-10,0.014824033860043162,-0.0035869906579915067,-0.007936584921439671,-0.002856951493525939,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-11,0.021910928215560732,0.01833123515177948,0.01981854117055204,0.01847636300046185,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-14,-0.015485195451392375,-0.004431159747859237,-0.0039944944106122815,-0.004760685037808021,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-15,0.0012097387663927428,-0.0014062916961754546,-0.008475250484916819,-0.00028992528651028415,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-16,-0.019335097180130156,-0.0011653658228408803,0.0015107065808441789,-0.0015224385566436904,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-17,-0.015403860112784384,-0.014941624571008116,-0.012193916603482902,-0.015592648818978039,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-18,-0.0006253695655034086,-0.010902926173985361,-0.010433131641451099,-0.01110069779802092,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-21,-0.02943051298483068,-0.026105265426392688,-0.027527775601027704,-0.026161182800779947,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-22,-0.0045158857956595355,-0.0034583784327925082,-0.006634054265356126,-0.0030253691022295026,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-23,-0.025275577207008015,-0.013076310054010443,-0.013840917860694857,-0.012867788759552856,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-24,0.0,-0.0015447129957003591,0.003459220237974403,-0.0023735763054669734,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-25,-0.0026597370007312993,0.006669017982207315,0.0039991473042140235,0.0072353726791618556,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-28,0.03666656755602071,0.028171703014799876,0.02782073179737532,0.028675354575163015,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-29,0.008360505366556081,0.005537030873709714,0.01242363721804507,0.004555073822120725,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-11-30,0.04655601512557861,0.030727306205118765,0.028280653770049735,0.03155328880340069,94.7,91.20589,421265.0,0.04180418041804179,-0.02696633456924824,0.007524173740011797,False
2011-12-01,-0.006093959198891885,-0.0039177482077767944,-0.010809186558914385,-0.0029244192868524976,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-02,-0.0006132362968512828,0.011229381541757677,0.010143280148680933,0.011476873598013748,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-05,0.009816032745979753,0.0031717897210252755,0.00591813580238143,0.0028276922833390117,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-06,0.00060764789472878,-0.0005269602131833251,-0.005401078388443392,0.0001257534684806494,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-07,0.008500256945481954,-0.003680181236906388,-0.0031127498213743277,-0.003914790203125018,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-08,-0.026490053378688372,-0.012269318737566093,-0.018881012261415364,-0.011375741182852117,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-09,0.019790105576454664,0.007585774920088717,0.004412012742630145,0.008279002195921148,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-12,-0.0236509270798132,-0.01867366280305338,-0.022644208922264597,-0.01832096675657169,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-13,-0.007453660435603915,0.0105604747828969,0.00603965211367119,0.011477789585222276,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-14,-0.013141038293884022,-0.021819933598479335,-0.021764863436151027,-0.02247648286675563,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-15,0.007609310582180839,0.006341693535357962,0.00852810982013441,0.006353897834323163,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-16,-0.006922721375378971,-0.0026296470601496758,-0.0024523124209058222,-0.0025181169623876842,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-19,-0.007604382538452303,-0.004307444692738582,-0.005589991390128168,-0.004139328698227751,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-20,0.030526509684140946,0.01030125234858037,0.012309711869795903,0.010177091827819229,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-21,-0.0031444568125291728,-0.004903949079472669,-0.0025739116391274575,-0.005516994207133585,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-22,0.01198744954016262,0.011503877730425494,0.006156619869450264,0.012486743649680498,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-23,0.0074812837700453105,0.009815645541462859,0.00813851418843714,0.010207109274784631,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-27,-0.0006187935830743729,0.0,0.0,0.0,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,True
2011-12-28,-0.01795684922741536,-0.0004280744654401314,0.0029045891941965607,-0.0009614694761120868,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-29,0.01576319972559359,0.009802325810441381,0.004304279204881523,0.010785471074739261,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
2011-12-30,0.003103570262185995,0.0015068105922315667,0.004633969436330654,0.0009880003220825717,95.0,92.04845,421265.0,0.03598691384950925,-0.009070308210698541,0.007524173740011797,False
